tourn_round_id,course_difficulty
457_2025_919_4,67.02147142109989
464_2017_552_1,72.72806737589298
464_2017_552_2,71.80256654149349
464_2017_552_3,71.9584968874187
464_2017_552_4,74.85506195872452
464_2018_552_1,70.89448056328663
464_2018_552_2,71.10983325378818
464_2018_552_3,72.28574387159331
464_2018_552_4,73.40025461746251
464_2019_552_1,71.77848542466879
464_2019_552_2,71.61467500272613
464_2019_552_3,71.4399485639889
464_2019_552_4,71.49582960739428
464_2020_552_1,70.5297246918833
464_2020_552_2,69.94352322868696
464_2020_552_3,69.78165243838578
464_2020_552_4,70.38208473957081
464_2021_552_1,70.80692590757936
464_2021_552_2,71.39512021337399
464_2021_552_3,70.51266410808253
464_2021_552_4,71.00616908938424
464_2022_552_1,70.90360733988666
464_2022_552_2,71.44109353602117
464_2022_552_3,70.62362464976347
464_2022_552_4,71.67348205343507
464_2024_926_1,70.37698989810853
464_2024_926_2,69.96106618640795
464_2024_926_3,70.12096350592395
464_2024_926_4,70.85218083848233
464_2025_926_1,70.64405980858407
464_2025_926_2,70.85329094514412
464_2025_926_3,70.34977507618417
464_2025_926_4,69.58747732610081
471_2017_237_1,72.2680495518376
471_2017_237_2,73.40639850429369
471_2017_237_3,72.61738889052981
471_2017_237_4,71.58296416520986
471_2018_237_1,70.57654050024513
471_2018_237_2,70.48670404859007
471_2018_237_3,70.36646292698862
471_2018_237_4,70.83275806780478
472_2019_660_1,71.19966768652831
472_2019_660_2,70.3389471953893
472_2019_660_3,69.91607750213365
472_2019_660_4,70.35379559493231
472_2020_890_1,70.57270044436754
472_2020_890_2,70.59491876604153
472_2020_890_3,70.40084280260064
472_2020_890_4,68.7132142173764
472_2021_890_1,70.18298535640173
472_2021_890_2,68.5565428423021
472_2021_890_3,69.23900539168297
472_2021_890_4,69.07841762677879
472_2022_890_1,70.47141221514252
472_2022_890_2,70.24924668565603
472_2022_890_3,69.28977294650196
472_2022_890_4,70.00247408818646
472_2023_890_1,68.91169626210643
472_2023_890_2,69.64493433077587
472_2023_890_3,69.06175101837486
472_2023_890_4,67.82136370056713
472_2024_931_1,68.60477322013045
472_2024_931_2,68.46923081152059
472_2024_931_3,67.08564859512776
472_2024_931_4,67.50684451496667
472_2025_931_1,69.26612726348345
472_2025_931_2,68.23624551787907
472_2025_931_3,68.41881681682776
472_2025_931_4,69.00787642917125
473_2017_240_1,73.40654182297635
473_2017_240_2,72.55887276369819
473_2017_240_3,72.25072669596997
473_2017_240_4,72.758419073004
473_2018_240_1,71.99386992031688
473_2018_240_2,71.32540353734737
473_2018_240_3,71.46977860979906
473_2018_240_4,71.4113697814675
473_2019_240_1,72.7835570981827
473_2019_240_2,72.2366839239057
473_2019_240_3,71.34221420969425
473_2019_240_4,71.10528510226025
473_2020_240_1,73.15976039778968
473_2020_240_2,70.9970892019808
473_2020_240_3,70.41780323235571
473_2020_240_4,70.21356889833008
473_2021_898_1,72.70835667953962
473_2021_898_2,71.6252754840653
473_2021_898_3,71.93911671912043
473_2021_898_4,73.154363237768
475_2017_665_1,72.450495988549
475_2017_665_2,72.60460822356947
475_2017_665_3,73.37006291694331
475_2017_665_4,72.27944752382255
475_2018_665_1,73.51591498715504
475_2018_665_2,72.91766344584425
475_2018_665_3,71.49314447171375
475_2018_665_4,71.83388325270928
475_2019_665_1,72.3916437979501
475_2019_665_2,72.34806049405256
475_2019_665_3,71.79417409085605
475_2019_665_4,72.68757676747948
475_2021_665_1,70.92659283979988
475_2021_665_2,70.7302050195842
475_2021_665_3,70.74186657582618
475_2021_665_4,71.49085446971975
475_2022_665_1,69.56839923617872
475_2022_665_2,70.15277343970342
475_2022_665_3,69.59039920619831
475_2022_665_4,70.82261857177367
475_2023_665_1,71.54132882346684
475_2023_665_2,70.69607060847096
475_2023_665_3,70.98948477050024
475_2023_665_4,71.62544855247464
475_2024_665_1,70.26962210515339
475_2024_665_2,71.11630669256122
475_2024_665_3,70.62311270298251
475_2024_665_4,70.70786379536327
475_2025_665_1,71.65566306856525
475_2025_665_2,71.17266375122688
475_2025_665_3,70.47055777321381
475_2025_665_4,70.2597406165018
476_2017_36_1,73.00346713131253
476_2017_36_2,72.88914959607749
476_2017_36_3,72.30097100711528
476_2017_36_4,71.22577325180205
476_2018_36_1,69.73283797086211
476_2018_36_2,71.22637284346735
476_2018_36_3,71.53699574409795
476_2018_36_4,72.50977669494418
476_2019_513_1,70.53535187749804
476_2019_513_2,71.21950424327815
476_2019_513_3,70.03051612061108
476_2019_513_4,70.57156166736166
476_2020_513_1,70.67660289239157
476_2020_513_2,70.98024290286791
476_2020_513_3,70.42470605061001
476_2020_513_4,69.99717175474893
476_2021_513_1,69.20095337695453
476_2021_513_2,69.00255969772212
476_2021_513_3,69.501113284117
476_2021_513_4,71.74642718271025
478_2017_232_1,72.1660310329022
478_2017_232_2,72.15940002148369
478_2017_232_3,75.59716838505096
478_2017_232_4,72.25711319467999
478_2018_232_1,72.461423936346
478_2018_232_2,71.12264437678029
478_2018_232_3,71.8393799116776
478_2018_232_4,71.61163051521795
478_2019_232_1,72.99368871579414
478_2019_232_2,71.04177608804548
478_2019_232_3,71.53428136515836
478_2019_232_4,70.63787111993224
478_2021_232_1,70.39854469573754
478_2021_232_2,70.59477536088917
478_2021_232_3,70.79101988489741
478_2021_232_4,71.48727789127057
478_2022_232_1,73.20036680837578
478_2022_232_2,73.29836255779783
478_2022_232_3,71.49633073840153
478_2022_232_4,71.04426727303192
478_2024_232_1,69.61219292489503
478_2024_232_2,70.30881733220846
478_2024_232_3,71.00541429275489
478_2024_232_4,71.0519846188987
478_2025_232_1,69.37979696031282
478_2025_232_2,69.27683123846111
478_2025_232_3,69.47382227038187
478_2025_232_4,68.87077098286719
47_2017_538_1,72.09753579321034
47_2017_538_2,73.19873942619019
47_2017_538_3,73.30440542127636
47_2017_538_4,71.3084095596878
47_2018_538_1,70.81108153520344
47_2018_538_2,69.67200750614558
47_2018_538_3,69.4362684145597
47_2018_538_4,69.70883992995324
47_2019_538_1,69.69510687627263
47_2019_538_2,69.33455402776994
47_2019_538_3,68.57552121518984
47_2019_538_4,70.0565647373638
47_2020_538_1,68.53182939973226
47_2020_538_2,68.20455483638597
47_2020_538_3,68.09066352853702
47_2020_538_4,70.83430147725949
47_2021_538_1,68.53800748272266
47_2021_538_2,69.3575334244476
47_2021_538_3,69.87196849907895
47_2021_538_4,69.13122155738272
47_2022_538_1,69.0014599589224
47_2022_538_2,69.41008640728002
47_2022_538_3,67.88694271240132
47_2022_538_4,67.91537634046816
47_2024_538_1,67.99648123758888
47_2024_538_2,70.22309215190339
47_2024_538_3,67.90405451328121
47_2024_538_4,68.35365049090936
480_2017_235_1,73.48928673134111
480_2017_235_2,74.09488947197636
480_2017_235_3,73.33179503390504
480_2017_235_4,73.54574102287023
480_2018_872_1,73.47460021130087
480_2018_872_2,73.17857850013264
480_2018_872_3,71.38720361610143
480_2018_872_4,73.02661706230694
480_2019_872_1,72.6047233913238
480_2019_872_2,71.9475685069842
480_2019_872_3,71.14102889705984
480_2019_872_4,72.22896894640257
480_2021_872_1,71.81692719803874
480_2021_872_2,72.90636624220302
480_2021_872_3,71.96758400089823
480_2021_872_4,72.40291116460551
480_2022_237_1,69.06915811595091
480_2022_237_2,72.07805094848801
480_2022_237_3,73.60871623250878
480_2022_237_4,71.15276153920368
480_2023_872_1,71.25478548826067
480_2023_872_2,70.59638995963675
480_2023_872_3,70.18849324712988
480_2023_872_4,71.52183575041195
480_2024_872_1,71.11102748224705
480_2024_872_2,71.01929532450262
480_2024_872_3,72.94226979500547
480_2024_872_4,72.27700853487076
480_2025_379_1,66.75930689550282
480_2025_379_2,70.00555696349223
480_2025_379_3,70.0503164160103
480_2025_379_4,69.06397830449251
483_2017_742_1,70.4156190119542
483_2017_742_2,70.45224481250372
483_2017_742_3,70.96607141317693
483_2017_742_4,69.92220480792878
483_2019_742_1,71.05791971315281
483_2019_742_2,71.55946707905207
483_2019_742_3,70.32918063465912
483_2019_742_4,70.52851541729922
483_2020_742_1,70.22409348063766
483_2020_742_2,69.91328060592721
483_2020_742_3,69.4093811506461
483_2020_742_4,69.60118907755586
483_2021_742_1,70.13634247449039
483_2021_742_2,70.1035545351036
483_2021_742_3,70.28953162506308
483_2021_742_4,69.10745381077342
483_2022_742_1,70.4572734435907
483_2022_742_2,68.80356884490686
483_2022_742_3,69.93870093862859
483_2022_742_4,69.55480652355666
483_2023_742_1,69.22132837453339
483_2023_742_2,68.77196827152095
483_2023_742_3,69.18058435332003
483_2023_742_4,68.96847191421497
483_2024_742_1,68.58211764260322
483_2024_742_2,68.2447960727921
483_2024_742_3,68.31732511074432
483_2024_742_4,68.80231202870314
483_2025_940_1,67.41313178612424
483_2025_940_2,68.01399588643255
483_2025_940_3,68.29462222614114
483_2025_940_4,68.38117977249348
489_2017_766_1,72.30032993021108
489_2017_766_2,73.71610775291421
489_2017_766_3,74.1151607715347
489_2017_766_4,74.73063464504433
489_2018_766_1,73.17788312362336
489_2018_766_2,73.72733539837357
489_2018_766_3,74.23787547917132
489_2018_766_4,75.08612648995916
489_2019_766_1,71.45252020248776
489_2019_766_2,72.33156642701485
489_2019_766_3,72.32457262875656
489_2019_766_4,71.42316523795245
490_2017_771_1,70.32883695014908
490_2017_771_2,70.60201566194075
490_2017_771_3,71.20228806736041
490_2017_771_4,70.18291595999452
490_2018_771_1,69.45603674733574
490_2018_771_2,68.67336640256613
490_2018_771_3,70.46526194715656
490_2018_771_4,70.86253575736004
490_2019_771_1,68.95220057735862
490_2019_771_2,68.88709997345705
490_2019_771_3,69.84655567563487
490_2019_771_4,69.78262077267559
493_2017_231_1,70.71939058051507
493_2017_231_2,71.7028105322025
493_2017_776_1,70.16369417218313
493_2017_776_2,70.27229535572394
493_2017_776_3,69.47097502330575
493_2017_776_4,70.41991490374615
493_2018_231_1,71.40780679098745
493_2018_231_2,70.12540355411734
493_2018_776_1,71.44454426068565
493_2018_776_2,70.22192935645164
493_2018_776_3,67.93528689643875
493_2018_776_4,67.23560274510726
493_2019_776_1,69.35454634194568
493_2019_776_2,67.98341830068236
493_2019_776_3,68.31194440284986
493_2019_776_4,70.87178744467214
493_2019_889_1,70.96486637875486
493_2019_889_2,70.12499140068012
493_2020_776_1,70.1879992406773
493_2020_776_2,68.78045305581642
493_2020_776_3,69.42719407338487
493_2020_776_4,67.53013868597712
493_2020_889_1,72.69844794088314
493_2020_889_2,70.45349545811976
493_2021_776_1,66.43752379739729
493_2021_776_2,70.73000801554001
493_2021_776_3,70.95573035734942
493_2021_776_4,68.01442159716647
493_2021_889_1,68.51096401471683
493_2021_889_2,72.78499160867996
493_2022_776_1,70.00182749468527
493_2022_776_2,67.99817967547354
493_2022_776_3,68.14448771697607
493_2022_776_4,67.87919854816698
493_2022_889_1,69.55747858579389
493_2022_889_2,68.82896630936479
493_2024_776_1,69.25329287140585
493_2024_776_2,71.87739685393942
493_2024_776_3,67.50401614886383
493_2024_776_4,67.42599496033036
493_2024_889_1,69.63209745916356
493_2024_889_2,69.56821038980725
493_2025_776_1,66.44014026736761
493_2025_776_2,66.4172498609646
493_2025_776_3,67.8731090928935
493_2025_776_4,66.23022044025149
493_2025_889_1,67.27274470340002
493_2025_889_2,66.55578660496579
494_2017_800_1,72.11383132394425
494_2017_800_2,72.08188703480701
494_2017_800_3,71.02429875060596
494_2017_800_4,71.67183563420161
494_2018_800_1,70.45904990855908
494_2018_800_2,70.06444024602823
494_2018_800_3,69.8237055321914
494_2018_800_4,69.74966610058141
4_2017_104_1,71.95053084994422
4_2017_104_2,72.89941781751932
4_2017_4_1,74.61825765062419
4_2017_4_2,75.19696086699554
4_2017_4_3,73.05440977008107
4_2017_4_4,73.22597796584999
4_2018_104_1,72.0125748642175
4_2018_104_2,72.07310278477593
4_2018_4_1,72.17929705012126
4_2018_4_2,73.3534134806101
4_2018_4_3,73.2845595446947
4_2018_4_4,75.84933842238999
4_2019_104_1,69.81060774745734
4_2019_104_2,70.75127328239728
4_2019_4_1,72.13700503292665
4_2019_4_2,72.71506522944708
4_2019_4_3,71.91483234464982
4_2019_4_4,72.47879427203432
4_2020_104_1,70.85933582089349
4_2020_104_2,70.66033276494055
4_2020_4_1,73.90049808616692
4_2020_4_2,73.07051075710763
4_2020_4_3,72.25061799284374
4_2020_4_4,72.39680355986164
4_2021_104_1,69.44778414689092
4_2021_104_2,70.89526993901197
4_2021_4_1,73.20644389871683
4_2021_4_2,74.75489687333234
4_2021_4_3,73.83434466551236
4_2021_4_4,72.16370875826603
4_2022_104_1,68.84439225880604
4_2022_104_2,68.18657223290172
4_2022_4_1,72.57051891276583
4_2022_4_2,72.98722029364833
4_2022_4_3,71.45851132750295
4_2022_4_4,72.26306212827737
4_2023_104_1,68.94044505177217
4_2023_104_2,72.5404910267668
4_2023_4_1,71.5881476269343
4_2023_4_2,75.03191146047268
4_2023_4_3,71.92461056514611
4_2023_4_4,73.8659218863186
4_2024_104_1,68.88882953676963
4_2024_104_2,68.62925432487705
4_2024_4_1,71.29008304545624
4_2024_4_2,71.3937168356907
4_2024_4_3,73.03586167101575
4_2024_4_4,71.34565226297795
4_2025_104_1,69.14509288149588
4_2025_104_2,74.3057853832097
4_2025_4_1,71.54300918949394
4_2025_4_2,74.55667918457738
4_2025_4_3,71.16677394847564
4_2025_4_4,74.04869013885366
4_2026_104_1,68.23137671637915
4_2026_104_2,68.73000231038766
4_2026_4_1,71.63624496965559
4_2026_4_2,71.48140145819517
4_2026_4_3,71.28936064435474
4_2026_4_4,70.01929660884986
505_2017_700_1,73.59891518140999
505_2017_700_2,71.81873752278187
505_2017_700_3,72.66278248712925
505_2017_700_4,71.75407753876473
505_2018_700_1,72.43210155165664
505_2018_700_2,71.11753559122977
505_2018_700_3,71.17517386676073
505_2018_700_4,71.02429177343988
518_2017_819_1,69.99694201777457
518_2017_819_2,68.37282403061559
518_2017_819_3,69.0894964817806
518_2017_819_4,68.61933615873507
518_2018_823_1,69.51618542016855
518_2018_823_2,69.15931760120608
518_2018_823_3,68.83181697035639
518_2018_823_4,69.58176571751065
518_2019_884_1,69.20874552766392
518_2019_884_2,68.60934155411601
518_2019_884_3,68.7911298812061
518_2019_884_4,68.8159343545856
518_2021_884_1,68.3886464366409
518_2021_884_2,69.16596349301332
518_2021_884_3,68.52456726791245
518_2021_884_4,69.11777860248708
518_2022_884_1,68.37536737294516
518_2022_884_2,67.51514131384153
518_2022_884_3,69.17689154471589
518_2022_884_4,69.55269869788725
518_2023_884_1,68.9165638706755
518_2023_884_2,69.28026207109609
518_2023_884_3,68.4594413243554
518_2023_884_4,67.74449761235866
518_2024_884_1,67.77988624255762
518_2024_884_2,67.05304780845027
518_2024_884_3,68.2266914131514
518_2024_884_4,69.40699980603321
518_2025_934_1,69.22499854825614
518_2025_934_2,69.16789545880827
518_2025_934_3,69.90632214128748
518_2025_934_4,69.15783151645873
519_2021_887_1,69.67373360064738
519_2021_887_2,69.6218270862981
519_2021_887_3,68.78621283427435
519_2021_887_4,68.33355738705788
519_2024_250_1,69.47637554548582
519_2024_250_2,69.44619563468657
519_2024_250_3,69.7825294827422
519_2024_250_4,69.47266407503135
521_2017_242_1,71.94798856340574
521_2017_242_2,74.35823030983238
521_2017_242_3,75.8295804730688
521_2017_242_4,74.74015588122556
521_2018_242_1,74.1739332005208
521_2018_242_2,71.95276882062574
521_2018_242_3,70.8725323054444
521_2018_242_4,70.2280952444912
521_2019_242_1,71.46654847825093
521_2019_242_2,71.87865619386181
521_2019_242_3,71.60053830153598
521_2019_242_4,70.65533663884261
521_2020_878_1,73.58694699792696
521_2020_878_2,71.6011016567542
521_2020_878_3,71.73061881850103
521_2020_878_4,71.73929445916403
521_2021_899_1,69.64570015764187
521_2021_899_2,68.91639242377931
521_2021_899_3,69.13575968615396
521_2021_899_4,68.67496911949578
521_2022_902_1,70.47568416822818
521_2022_902_2,69.90552046157288
521_2022_902_3,71.4634394530315
521_2022_902_4,70.95713310024652
522_2018_244_1,70.35587491711851
522_2018_244_2,70.25641748180095
522_2018_244_3,72.03642546306423
522_2018_244_4,71.1769287803758
522_2019_244_1,71.21006701062652
522_2019_244_2,69.78855402867889
522_2019_244_3,70.00043129016308
522_2019_244_4,70.14170079785835
522_2020_244_1,70.29430099343168
522_2020_244_2,70.48976754903049
522_2020_244_3,70.85078282822568
522_2020_244_4,71.05923493664943
522_2022_244_1,71.28411881848183
522_2022_244_2,69.48213212098926
522_2022_244_3,69.78438183344795
522_2022_244_4,68.9587632903727
522_2023_244_1,70.97079297808003
522_2023_244_2,68.7698030320346
522_2023_244_3,69.27789158519221
522_2023_244_4,69.3213427507003
522_2024_244_1,68.989364707607
522_2024_244_2,68.68484487788061
522_2024_244_3,69.26627964549274
522_2024_244_4,69.48274046060763
522_2025_244_1,67.58330259410229
522_2025_244_2,69.36308539056313
522_2025_244_3,70.63211984043154
522_2025_244_4,71.86028558321466
524_2019_876_1,69.65703451073983
524_2019_876_2,70.63443592600183
524_2019_876_3,70.47450614010856
524_2019_876_4,70.26857026193304
524_2020_876_1,70.18757369600701
524_2020_876_2,70.00929931371927
524_2020_876_3,69.76810010144322
524_2020_876_4,70.70490077884118
524_2021_876_1,70.06302997363028
524_2021_876_2,71.02342666709148
524_2021_876_3,70.10337721239763
524_2021_876_4,69.60194998867237
524_2022_876_1,70.08298280398544
524_2022_876_2,70.43924904182032
524_2022_876_3,69.44202443501526
524_2022_876_4,68.87891593779571
524_2023_876_1,69.56380590293242
524_2023_876_2,68.94885797330454
524_2023_876_3,68.38342383951064
524_2023_876_4,69.75510082954457
524_2024_876_1,69.81062473242798
524_2024_876_2,68.95780900602358
524_2024_876_3,68.92424178277518
524_2024_876_4,71.29883841443373
524_2025_876_1,67.94680327247873
524_2025_876_2,68.411957776776
524_2025_876_3,69.38570103725772
524_2025_876_4,68.98819956435881
525_2019_883_1,70.18659652512919
525_2019_883_2,69.35549139159895
525_2019_883_3,69.28449252720756
525_2019_883_4,68.92277256325296
525_2020_883_1,70.12554330975456
525_2020_883_2,70.40974361895684
525_2020_883_3,68.7492017230509
525_2020_883_4,68.38755821363654
525_2021_883_1,69.91530267141675
525_2021_883_2,70.02206156657292
525_2021_883_3,70.23720720734025
525_2021_883_4,70.2582966993422
525_2022_883_1,71.54453283996796
525_2022_883_2,70.06073283876367
525_2022_883_3,67.9545308505586
525_2022_883_4,71.20882142819241
525_2023_883_1,69.30031088035813
525_2023_883_2,68.31905577758711
525_2023_883_3,69.4880320537857
525_2023_883_4,68.21009263180372
525_2024_883_1,69.27240028789821
525_2024_883_2,69.86475962663059
525_2024_883_3,68.94736960180816
525_2024_883_4,69.1828630355966
525_2025_883_1,67.75487164640779
525_2025_883_2,67.99546452055226
525_2025_883_3,67.24460762430368
525_2025_883_4,68.04786680440566
527_2019_875_1,72.06689029716411
527_2019_875_2,69.26885756095129
527_2019_875_3,69.67274315707945
527_2019_875_4,70.61587508604532
527_2020_2000_1,70.55108561265564
527_2020_2000_2,68.57891473628017
527_2020_2000_3,70.13907781432019
527_2020_2000_4,70.63417192731987
527_2021_875_1,70.33249111999227
527_2021_875_2,70.71597493176044
527_2021_875_3,71.02181925146358
527_2021_875_4,69.67018526715867
527_2022_875_1,70.4084261857
527_2022_875_2,68.3927158295758
527_2022_875_3,68.19740968034657
527_2022_875_4,69.23276408729137
527_2024_875_1,68.57802854912237
527_2024_875_2,68.33002726084163
527_2024_875_3,67.55776541660974
527_2024_875_4,67.88923991548904
527_2025_936_1,71.38556718121822
527_2025_936_2,68.30023637263537
527_2025_936_3,70.71479813407825
527_2025_936_4,66.98822571040384
528_2019_765_1,69.12488508644965
528_2019_765_2,68.96808171746665
528_2019_765_3,69.24734689874467
528_2019_765_4,68.35249570848598
528_2020_765_1,69.41187772520303
528_2020_765_2,73.0284250362484
528_2020_765_3,70.38916286066336
528_2020_765_4,69.17909987886205
528_2021_765_1,71.6243232522501
528_2021_765_2,68.04942529006752
528_2021_765_3,68.70050159513897
528_2021_765_4,71.27671240425622
528_2022_765_1,66.45904204997561
528_2022_765_2,67.79977019905664
528_2022_765_3,70.39839468074383
528_2022_765_4,69.24264992725762
528_2024_765_1,69.25701531444159
528_2024_765_2,67.36085963946445
528_2024_765_3,67.1669527549891
528_2024_765_4,70.47970522294256
528_2025_765_1,70.46911357365786
528_2025_765_2,68.28387028512994
528_2025_765_3,69.52475039387014
528_2025_765_4,71.92338460584918
533_2020_893_1,72.40181505274595
533_2020_893_2,72.58487412669103
533_2020_893_3,71.99486350191683
533_2020_893_4,71.51311526912167
534_2021_244_1,71.0936272621463
534_2021_244_2,71.63676338945504
534_2021_244_3,71.54825359839279
534_2021_244_4,71.42737797089697
535_2021_744_1,73.71519909047942
535_2021_744_2,73.6491206208947
535_2021_744_3,72.93649052306017
535_2021_744_4,73.68942642416994
536_2021_14_1,74.81460457739934
536_2021_14_2,72.59151294790186
536_2021_14_3,73.19575473235071
536_2021_14_4,73.39386727596376
538_2021_902_1,70.84439017127082
538_2021_902_2,72.12285503962252
538_2021_902_3,70.17999265154589
538_2021_902_4,69.65941828566761
540_2022_978_1,69.2135087619717
540_2022_978_2,69.75964337498053
540_2022_978_3,69.51896243686161
540_2022_978_4,68.98002287032662
540_2023_978_1,68.77948101197671
540_2023_978_2,69.33690679119036
540_2023_978_3,68.82321557112311
540_2023_978_4,68.15486118505349
540_2024_978_1,69.22408823965952
540_2024_978_2,68.90803580926345
540_2024_978_3,68.06178412051469
540_2024_978_4,68.75045374500789
540_2025_978_1,68.20074962662292
540_2025_978_2,68.0243557174208
540_2025_978_3,68.55108571474454
540_2025_978_4,68.77493452081711
541_2022_977_1,71.80705133722672
541_2022_977_2,72.33358306143654
541_2022_977_3,70.80618281169984
541_2022_977_4,70.63836746055567
541_2023_977_1,69.16435005610899
541_2023_977_2,68.6073664289573
541_2023_977_3,68.29597471056928
541_2023_977_4,71.52863257023381
541_2024_977_1,67.95462425249698
541_2024_977_2,68.2063565783845
541_2024_977_3,68.58807392080791
541_2024_977_4,68.34009826692775
541_2025_977_1,69.02847479774701
541_2025_977_2,68.92374978559485
541_2025_977_3,70.4239264308211
541_2025_977_4,69.87387369585012
543_2023_926_1,70.10323506743588
543_2023_926_2,69.92751478557395
543_2023_926_3,69.68826536229342
543_2023_926_4,70.16370252667741
544_2023_746_1,68.69003197987428
544_2023_746_2,68.55664649004291
544_2023_746_3,69.86029198388239
544_2023_746_4,70.0603488164164
545_2023_538_1,69.88274038670517
545_2023_538_2,67.83585130781776
545_2023_538_3,68.12388054587015
545_2023_538_4,67.2963814642203
546_2023_875_1,69.25226259283241
546_2023_875_2,72.05196109065797
546_2023_875_3,69.53727194089262
546_2023_875_4,69.56777574054323
547_2023_919_1,68.43343462805609
547_2023_919_2,68.2541620608933
547_2023_919_3,68.29398504873903
547_2023_919_4,66.39467167653908
548_2023_765_1,66.6066122282844
548_2023_765_2,66.90401816195998
548_2023_765_3,67.63926516141973
548_2023_765_4,67.43631513545552
549_2023_776_1,67.87582336683215
549_2023_776_2,66.69819246885388
549_2023_776_3,65.90216858397099
549_2023_776_4,66.21492604464493
549_2023_889_1,69.57547669364887
549_2023_889_2,69.01278800996396
54_2017_746_1,71.66883487006399
54_2017_746_2,71.78417651365662
54_2017_746_3,72.60434695701636
54_2017_746_4,72.78984652261173
54_2018_746_1,71.77314465919345
54_2018_746_2,71.66203452210192
54_2018_746_3,70.78193060637474
54_2018_746_4,70.47844044488629
54_2019_746_1,71.10355129965842
54_2019_746_2,70.86090743797807
54_2019_746_3,71.03626385621462
54_2019_746_4,70.54999713556109
54_2020_746_1,70.91726350456162
54_2020_746_2,71.56063238186854
54_2020_746_3,70.98439045147292
54_2020_746_4,70.80592114330429
54_2021_746_1,70.43436831317177
54_2021_746_2,69.4849162626688
54_2021_746_3,69.11726111605417
54_2021_746_4,69.43137602118478
54_2022_746_1,71.37642086343891
54_2022_746_2,70.47131860043048
54_2022_746_3,69.80145653602747
54_2022_746_4,70.24563524000374
54_2024_746_1,67.89121388159177
54_2024_746_2,68.59941768316892
54_2024_746_3,68.72864716249104
54_2024_746_4,68.23914035785765
54_2025_746_1,69.2381486818517
54_2025_746_2,69.00948077780464
54_2025_746_3,68.40740663923955
54_2025_746_4,68.95168737283359
550_2023_232_1,71.98895128393637
550_2023_232_2,70.83243819677759
550_2023_232_3,70.12589091488832
550_2023_232_4,69.51931004131933
553_2024_925_1,68.81365546950532
553_2024_925_2,68.3442228139624
553_2024_925_3,68.33414240222271
553_2024_925_4,68.56735966616702
553_2025_925_1,68.50677335906117
553_2025_925_2,69.06721390431235
553_2025_925_3,69.79498841740478
553_2025_925_4,68.28261363191936
554_2024_930_1,67.47569056191884
554_2024_930_2,67.90029218203563
554_2024_930_3,67.60653534787211
554_2024_930_4,68.4136491303672
554_2025_930_1,68.96991368461721
554_2025_930_2,69.18046774554821
554_2025_930_3,67.26526626305147
554_2025_930_4,68.48977985183595
5_2017_205_1,73.60125396887346
5_2017_205_2,71.59771691103558
5_2017_205_3,73.32689098480962
5_2017_5_1,74.83222564465555
5_2017_5_2,72.45744138938942
5_2017_5_3,71.86966172755578
5_2017_5_4,71.87244195412518
5_2017_769_1,73.56052303510123
5_2017_769_2,70.52587558996731
5_2017_769_3,71.602213864133
5_2018_205_1,71.70842698073523
5_2018_205_2,71.62503691154967
5_2018_205_3,72.95260376630073
5_2018_5_1,71.55818440027898
5_2018_5_2,72.62147446337815
5_2018_5_3,72.76399800366761
5_2018_5_4,72.81431559642698
5_2018_769_1,69.82162870309998
5_2018_769_2,70.2361612439449
5_2018_769_3,71.16587489158812
5_2019_205_1,71.86774526189294
5_2019_205_2,71.75569563204095
5_2019_205_3,71.28289750124651
5_2019_5_1,71.21776771058646
5_2019_5_2,72.81186618747962
5_2019_5_3,73.25344383985957
5_2019_5_4,71.45600679024042
5_2019_769_1,68.98827610390092
5_2019_769_2,70.92356690774866
5_2019_769_3,71.79543938628566
5_2020_205_1,71.94334217159792
5_2020_205_2,72.49271526614086
5_2020_205_3,73.82816641616955
5_2020_5_1,71.66523467352832
5_2020_5_2,70.86877225964722
5_2020_5_3,71.95782156174705
5_2020_5_4,74.75326535420304
5_2020_769_1,69.87336913508972
5_2020_769_2,69.0295885769785
5_2020_769_3,69.70475338142346
5_2021_205_1,71.77821819724014
5_2021_205_2,72.54736241350653
5_2021_5_1,69.64798574978352
5_2021_5_2,71.66008405949938
5_2021_5_3,71.6783533196679
5_2021_5_4,70.62652398388857
5_2022_205_1,71.15493832024046
5_2022_205_2,71.3451928756826
5_2022_205_3,71.59862672789967
5_2022_5_1,70.02637939535578
5_2022_5_2,69.2645816542204
5_2022_5_3,69.52697043944909
5_2022_5_4,71.30501541124809
5_2022_769_1,68.97104057831271
5_2022_769_2,69.12989995798867
5_2022_769_3,69.8849559372974
5_2023_205_1,71.84182333816032
5_2023_205_2,71.81615103390781
5_2023_205_3,71.46211803610012
5_2023_5_1,69.76897978410209
5_2023_5_2,71.35320154395215
5_2023_5_3,71.31906983556338
5_2023_5_4,70.04221563969114
5_2023_769_1,68.70990254560303
5_2023_769_2,68.90164618867246
5_2023_769_3,69.36859358522048
5_2024_205_1,70.60384759819269
5_2024_205_2,70.64352504918163
5_2024_5_1,70.82329184926324
5_2024_5_2,69.65132785696315
5_2024_5_3,69.11878024160285
5_2025_205_1,69.73364045131224
5_2025_205_2,70.050615020394
5_2025_5_1,68.030214473316
5_2025_5_2,69.92684554227388
5_2025_5_3,71.45323167975697
5_2025_5_4,69.571985017342
60_2017_688_1,71.59796780164355
60_2017_688_2,71.22334438421545
60_2017_688_3,71.94876180866038
60_2017_688_4,72.17421969288722
60_2018_688_1,71.29738183847674
60_2018_688_2,72.35895313594102
60_2018_688_3,71.05384835629417
